event,camera,person_a,person_b,person_a_name,person_b_name,started_at,event_at,duration_seconds,normalized_distance,method
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:10:43.106+00:00,2026-07-23T08:10:45.955+00:00,2.849,1.2516,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_22,UNKNOWN (track 18),UNKNOWN (track 22),2026-07-23T08:10:43.833+00:00,2026-07-23T08:10:45.955+00:00,2.122,1.9981,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_41,Swapnil,UNKNOWN (track 41),2026-07-23T08:10:49.839+00:00,2026-07-23T08:10:51.056+00:00,1.217,1.0332,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:10:49.839+00:00,2026-07-23T08:10:51.056+00:00,1.217,1.2389,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_41,Satyabrata,UNKNOWN (track 41),2026-07-23T08:10:49.839+00:00,2026-07-23T08:10:51.056+00:00,1.217,1.3334,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_61,Satyabrata,UNKNOWN (track 61),2026-07-23T08:10:49.839+00:00,2026-07-23T08:10:51.056+00:00,1.217,0.9502,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_41,unknown_track_61,UNKNOWN (track 41),UNKNOWN (track 61),2026-07-23T08:10:49.839+00:00,2026-07-23T08:10:51.056+00:00,1.217,0.6667,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:10:49.839+00:00,2026-07-23T08:10:51.056+00:00,1.217,1.3982,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:10:49.839+00:00,2026-07-23T08:10:51.056+00:00,1.217,1.1792,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_22,UNKNOWN (track 18),UNKNOWN (track 22),2026-07-23T08:10:49.839+00:00,2026-07-23T08:10:51.056+00:00,1.217,1.8718,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_41,Swapnil,UNKNOWN (track 41),2026-07-23T08:10:49.839+00:00,2026-07-23T08:10:51.737+00:00,1.898,1.0326,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:10:49.839+00:00,2026-07-23T08:10:51.737+00:00,1.898,1.2134,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_41,Satyabrata,UNKNOWN (track 41),2026-07-23T08:10:49.839+00:00,2026-07-23T08:10:51.737+00:00,1.898,1.3323,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_61,Satyabrata,UNKNOWN (track 61),2026-07-23T08:10:49.839+00:00,2026-07-23T08:10:51.737+00:00,1.898,0.9727,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_41,unknown_track_61,UNKNOWN (track 41),UNKNOWN (track 61),2026-07-23T08:10:49.839+00:00,2026-07-23T08:10:51.737+00:00,1.898,0.6512,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:10:49.839+00:00,2026-07-23T08:10:51.737+00:00,1.898,1.3966,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:10:49.839+00:00,2026-07-23T08:10:51.737+00:00,1.898,1.1763,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_22,UNKNOWN (track 18),UNKNOWN (track 22),2026-07-23T08:10:49.839+00:00,2026-07-23T08:10:51.737+00:00,1.898,1.8718,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_41,Swapnil,UNKNOWN (track 41),2026-07-23T08:10:49.839+00:00,2026-07-23T08:10:52.401+00:00,2.562,1.0175,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:10:49.839+00:00,2026-07-23T08:10:52.401+00:00,2.562,1.2173,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_41,unknown_track_61,UNKNOWN (track 41),UNKNOWN (track 61),2026-07-23T08:10:49.839+00:00,2026-07-23T08:10:52.401+00:00,2.562,0.6566,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:10:49.839+00:00,2026-07-23T08:10:52.401+00:00,2.562,1.4096,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:10:49.839+00:00,2026-07-23T08:10:52.401+00:00,2.562,1.1797,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_22,UNKNOWN (track 18),UNKNOWN (track 22),2026-07-23T08:10:49.839+00:00,2026-07-23T08:10:52.401+00:00,2.562,1.8954,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_41,Swapnil,UNKNOWN (track 41),2026-07-23T08:10:49.839+00:00,2026-07-23T08:10:52.401+00:00,2.562,1.0175,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:10:49.839+00:00,2026-07-23T08:10:52.401+00:00,2.562,1.2173,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_41,Satyabrata,UNKNOWN (track 41),2026-07-23T08:10:49.839+00:00,2026-07-23T08:10:51.737+00:00,1.898,1.3323,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_61,Satyabrata,UNKNOWN (track 61),2026-07-23T08:10:49.839+00:00,2026-07-23T08:10:51.737+00:00,1.898,0.9727,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_41,unknown_track_61,UNKNOWN (track 41),UNKNOWN (track 61),2026-07-23T08:10:49.839+00:00,2026-07-23T08:10:52.401+00:00,2.562,0.6566,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:10:49.839+00:00,2026-07-23T08:10:52.401+00:00,2.562,1.4096,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:10:49.839+00:00,2026-07-23T08:10:52.401+00:00,2.562,1.1797,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_22,UNKNOWN (track 18),UNKNOWN (track 22),2026-07-23T08:10:49.839+00:00,2026-07-23T08:10:52.401+00:00,2.562,1.8954,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_1,Swapnil,UNKNOWN (track 1),2026-07-23T08:10:55.435+00:00,2026-07-23T08:10:56.679+00:00,1.244,1.6819,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:10:55.435+00:00,2026-07-23T08:10:56.679+00:00,1.244,1.4134,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_61,UNKNOWN (track 1),UNKNOWN (track 61),2026-07-23T08:10:55.435+00:00,2026-07-23T08:10:56.679+00:00,1.244,1.3572,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:10:55.435+00:00,2026-07-23T08:10:56.679+00:00,1.244,1.3662,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:10:55.435+00:00,2026-07-23T08:10:56.679+00:00,1.244,1.3114,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_22,UNKNOWN (track 18),UNKNOWN (track 22),2026-07-23T08:10:55.435+00:00,2026-07-23T08:10:56.679+00:00,1.244,2.0252,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_1,Swapnil,UNKNOWN (track 1),2026-07-23T08:10:55.435+00:00,2026-07-23T08:10:57.413+00:00,1.978,1.6860,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:10:55.435+00:00,2026-07-23T08:10:57.413+00:00,1.978,1.4384,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_1,Satyabrata,UNKNOWN (track 1),2026-07-23T08:10:56.067+00:00,2026-07-23T08:10:57.413+00:00,1.346,2.1019,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_61,Satyabrata,UNKNOWN (track 61),2026-07-23T08:10:56.067+00:00,2026-07-23T08:10:57.413+00:00,1.346,0.8710,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_61,UNKNOWN (track 1),UNKNOWN (track 61),2026-07-23T08:10:55.435+00:00,2026-07-23T08:10:57.413+00:00,1.978,1.3667,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:10:55.435+00:00,2026-07-23T08:10:57.413+00:00,1.978,1.3517,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:10:55.435+00:00,2026-07-23T08:10:57.413+00:00,1.978,1.3425,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_22,UNKNOWN (track 18),UNKNOWN (track 22),2026-07-23T08:10:55.435+00:00,2026-07-23T08:10:57.413+00:00,1.978,2.0690,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_1,Swapnil,UNKNOWN (track 1),2026-07-23T08:10:55.435+00:00,2026-07-23T08:10:58.136+00:00,2.701,1.7103,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:10:55.435+00:00,2026-07-23T08:10:58.136+00:00,2.701,1.4657,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_1,Satyabrata,UNKNOWN (track 1),2026-07-23T08:10:56.067+00:00,2026-07-23T08:10:58.136+00:00,2.069,2.1568,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_61,Satyabrata,UNKNOWN (track 61),2026-07-23T08:10:56.067+00:00,2026-07-23T08:10:58.136+00:00,2.069,0.8782,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_61,UNKNOWN (track 1),UNKNOWN (track 61),2026-07-23T08:10:55.435+00:00,2026-07-23T08:10:58.136+00:00,2.701,1.3907,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:10:55.435+00:00,2026-07-23T08:10:58.136+00:00,2.701,1.3502,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:10:55.435+00:00,2026-07-23T08:10:58.136+00:00,2.701,1.3550,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_22,UNKNOWN (track 18),UNKNOWN (track 22),2026-07-23T08:10:55.435+00:00,2026-07-23T08:10:58.136+00:00,2.701,2.1017,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_1,Swapnil,UNKNOWN (track 1),2026-07-23T08:10:55.435+00:00,2026-07-23T08:10:58.136+00:00,2.701,1.7103,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:10:55.435+00:00,2026-07-23T08:10:58.136+00:00,2.701,1.4657,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_1,Satyabrata,UNKNOWN (track 1),2026-07-23T08:10:56.067+00:00,2026-07-23T08:10:58.136+00:00,2.069,2.1568,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_61,Satyabrata,UNKNOWN (track 61),2026-07-23T08:10:56.067+00:00,2026-07-23T08:10:58.136+00:00,2.069,0.8782,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_61,UNKNOWN (track 1),UNKNOWN (track 61),2026-07-23T08:10:55.435+00:00,2026-07-23T08:10:58.136+00:00,2.701,1.3907,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:10:55.435+00:00,2026-07-23T08:10:58.136+00:00,2.701,1.3502,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:10:55.435+00:00,2026-07-23T08:10:58.136+00:00,2.701,1.3550,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_22,UNKNOWN (track 18),UNKNOWN (track 22),2026-07-23T08:10:55.435+00:00,2026-07-23T08:10:58.136+00:00,2.701,2.1017,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_1,Swapnil,UNKNOWN (track 1),2026-07-23T08:11:01.629+00:00,2026-07-23T08:11:02.844+00:00,1.215,1.7012,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:11:01.629+00:00,2026-07-23T08:11:02.844+00:00,1.215,1.4739,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_61,Satyabrata,UNKNOWN (track 61),2026-07-23T08:11:01.629+00:00,2026-07-23T08:11:02.844+00:00,1.215,0.8733,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_61,UNKNOWN (track 1),UNKNOWN (track 61),2026-07-23T08:11:01.629+00:00,2026-07-23T08:11:02.844+00:00,1.215,1.3790,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:11:01.629+00:00,2026-07-23T08:11:02.844+00:00,1.215,1.3567,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:11:01.629+00:00,2026-07-23T08:11:02.844+00:00,1.215,1.3477,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_1,Swapnil,UNKNOWN (track 1),2026-07-23T08:11:01.629+00:00,2026-07-23T08:11:03.456+00:00,1.827,1.7180,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_41,Swapnil,UNKNOWN (track 41),2026-07-23T08:11:02.250+00:00,2026-07-23T08:11:03.456+00:00,1.206,1.0258,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:11:01.629+00:00,2026-07-23T08:11:03.456+00:00,1.827,1.4739,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_41,Satyabrata,UNKNOWN (track 41),2026-07-23T08:11:02.250+00:00,2026-07-23T08:11:03.456+00:00,1.206,1.4318,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_61,Satyabrata,UNKNOWN (track 61),2026-07-23T08:11:01.629+00:00,2026-07-23T08:11:03.456+00:00,1.827,0.8733,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_41,UNKNOWN (track 1),UNKNOWN (track 41),2026-07-23T08:11:02.250+00:00,2026-07-23T08:11:03.456+00:00,1.206,0.6702,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_61,UNKNOWN (track 1),UNKNOWN (track 61),2026-07-23T08:11:01.629+00:00,2026-07-23T08:11:03.456+00:00,1.827,1.3975,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_41,unknown_track_61,UNKNOWN (track 41),UNKNOWN (track 61),2026-07-23T08:11:02.250+00:00,2026-07-23T08:11:03.456+00:00,1.206,0.7275,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:11:01.629+00:00,2026-07-23T08:11:03.456+00:00,1.827,1.3552,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:11:01.629+00:00,2026-07-23T08:11:03.456+00:00,1.827,1.3477,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_1,Swapnil,UNKNOWN (track 1),2026-07-23T08:11:01.629+00:00,2026-07-23T08:11:04.115+00:00,2.486,1.7051,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_41,Swapnil,UNKNOWN (track 41),2026-07-23T08:11:02.250+00:00,2026-07-23T08:11:04.115+00:00,1.865,1.0300,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:11:01.629+00:00,2026-07-23T08:11:04.115+00:00,2.486,1.4589,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_41,Satyabrata,UNKNOWN (track 41),2026-07-23T08:11:02.250+00:00,2026-07-23T08:11:04.115+00:00,1.865,1.4266,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_61,Satyabrata,UNKNOWN (track 61),2026-07-23T08:11:01.629+00:00,2026-07-23T08:11:04.115+00:00,2.486,0.8739,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_41,UNKNOWN (track 1),UNKNOWN (track 41),2026-07-23T08:11:02.250+00:00,2026-07-23T08:11:04.115+00:00,1.865,0.6534,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_61,UNKNOWN (track 1),UNKNOWN (track 61),2026-07-23T08:11:01.629+00:00,2026-07-23T08:11:04.115+00:00,2.486,1.3730,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_41,unknown_track_61,UNKNOWN (track 41),UNKNOWN (track 61),2026-07-23T08:11:02.250+00:00,2026-07-23T08:11:04.115+00:00,1.865,0.7268,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:11:01.629+00:00,2026-07-23T08:11:04.115+00:00,2.486,1.3697,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:11:01.629+00:00,2026-07-23T08:11:04.115+00:00,2.486,1.3519,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_1,Swapnil,UNKNOWN (track 1),2026-07-23T08:11:01.629+00:00,2026-07-23T08:11:04.115+00:00,2.486,1.7051,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_41,Swapnil,UNKNOWN (track 41),2026-07-23T08:11:02.250+00:00,2026-07-23T08:11:04.115+00:00,1.865,1.0300,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:11:01.629+00:00,2026-07-23T08:11:04.115+00:00,2.486,1.4589,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_41,Satyabrata,UNKNOWN (track 41),2026-07-23T08:11:02.250+00:00,2026-07-23T08:11:04.115+00:00,1.865,1.4266,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_61,Satyabrata,UNKNOWN (track 61),2026-07-23T08:11:01.629+00:00,2026-07-23T08:11:04.115+00:00,2.486,0.8739,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_41,UNKNOWN (track 1),UNKNOWN (track 41),2026-07-23T08:11:02.250+00:00,2026-07-23T08:11:04.115+00:00,1.865,0.6534,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_61,UNKNOWN (track 1),UNKNOWN (track 61),2026-07-23T08:11:01.629+00:00,2026-07-23T08:11:04.115+00:00,2.486,1.3730,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_41,unknown_track_61,UNKNOWN (track 41),UNKNOWN (track 61),2026-07-23T08:11:02.250+00:00,2026-07-23T08:11:04.115+00:00,1.865,0.7268,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:11:01.629+00:00,2026-07-23T08:11:04.115+00:00,2.486,1.3697,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:11:01.629+00:00,2026-07-23T08:11:04.115+00:00,2.486,1.3519,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_1,Swapnil,UNKNOWN (track 1),2026-07-23T08:11:07.927+00:00,2026-07-23T08:11:09.194+00:00,1.267,1.7611,sustained_proximity_estimate
