event,camera,person_a,person_b,started_at,event_at,duration_seconds,normalized_distance,method
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:50:22.053+00:00,2026-07-23T07:50:24.758+00:00,2.705,1.4797,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_198,2026-07-23T07:50:22.053+00:00,2026-07-23T07:50:24.758+00:00,2.705,0.4961,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_198,2026-07-23T07:50:22.053+00:00,2026-07-23T07:50:24.758+00:00,2.705,1.8621,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_193,2026-07-23T07:50:22.053+00:00,2026-07-23T07:50:24.758+00:00,2.705,1.1732,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:50:22.053+00:00,2026-07-23T07:50:24.758+00:00,2.705,1.4797,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_198,2026-07-23T07:50:22.053+00:00,2026-07-23T07:50:24.758+00:00,2.705,0.4961,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_198,2026-07-23T07:50:22.053+00:00,2026-07-23T07:50:24.758+00:00,2.705,1.8621,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_193,2026-07-23T07:50:27.628+00:00,2026-07-23T07:50:28.842+00:00,1.214,1.3717,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_198,2026-07-23T07:50:27.628+00:00,2026-07-23T07:50:28.842+00:00,1.214,1.8919,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_193,2026-07-23T07:50:27.628+00:00,2026-07-23T07:50:29.507+00:00,1.879,1.5045,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_193,2026-07-23T07:50:27.628+00:00,2026-07-23T07:50:30.105+00:00,2.477,1.4531,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_198,2026-07-23T07:50:27.628+00:00,2026-07-23T07:50:28.842+00:00,1.214,1.8919,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_193,2026-07-23T07:50:27.628+00:00,2026-07-23T07:50:30.105+00:00,2.477,1.4531,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_193,2026-07-23T07:50:33.062+00:00,2026-07-23T07:50:34.239+00:00,1.177,1.5523,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:50:33.062+00:00,2026-07-23T07:50:34.239+00:00,1.177,0.9677,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_198,2026-07-23T07:50:33.062+00:00,2026-07-23T07:50:34.239+00:00,1.177,1.9008,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_193,2026-07-23T07:50:33.062+00:00,2026-07-23T07:50:34.855+00:00,1.793,1.5494,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:50:33.636+00:00,2026-07-23T07:50:34.855+00:00,1.219,1.5514,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_198,2026-07-23T07:50:33.636+00:00,2026-07-23T07:50:34.855+00:00,1.219,0.5539,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:50:33.062+00:00,2026-07-23T07:50:34.855+00:00,1.793,1.0472,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_198,2026-07-23T07:50:33.062+00:00,2026-07-23T07:50:34.855+00:00,1.793,1.9056,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_193,2026-07-23T07:50:33.062+00:00,2026-07-23T07:50:35.501+00:00,2.439,1.5055,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:50:33.636+00:00,2026-07-23T07:50:35.501+00:00,1.865,1.6075,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_198,2026-07-23T07:50:33.636+00:00,2026-07-23T07:50:35.501+00:00,1.865,0.6376,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:50:33.062+00:00,2026-07-23T07:50:35.501+00:00,2.439,0.8539,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_198,2026-07-23T07:50:33.062+00:00,2026-07-23T07:50:35.501+00:00,2.439,1.9862,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_193,2026-07-23T07:50:33.062+00:00,2026-07-23T07:50:35.501+00:00,2.439,1.5055,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:50:33.636+00:00,2026-07-23T07:50:35.501+00:00,1.865,1.6075,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_198,2026-07-23T07:50:33.636+00:00,2026-07-23T07:50:35.501+00:00,1.865,0.6376,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:50:33.062+00:00,2026-07-23T07:50:35.501+00:00,2.439,0.8539,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_198,2026-07-23T07:50:33.062+00:00,2026-07-23T07:50:35.501+00:00,2.439,1.9862,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_193,2026-07-23T07:50:42.510+00:00,2026-07-23T07:50:43.795+00:00,1.285,1.3217,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_301,2026-07-23T07:50:42.510+00:00,2026-07-23T07:50:43.795+00:00,1.285,1.0407,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_193,unknown_track_221,2026-07-23T07:50:42.510+00:00,2026-07-23T07:50:43.795+00:00,1.285,1.0599,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_193,unknown_track_301,2026-07-23T07:50:42.510+00:00,2026-07-23T07:50:43.795+00:00,1.285,1.4366,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_221,unknown_track_301,2026-07-23T07:50:42.510+00:00,2026-07-23T07:50:43.795+00:00,1.285,1.8692,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,7de79667-0e08-4152-b45d-1958ba84a996,2026-07-23T07:50:42.510+00:00,2026-07-23T07:50:43.795+00:00,1.285,1.9799,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:50:42.510+00:00,2026-07-23T07:50:43.795+00:00,1.285,1.6382,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_198,2026-07-23T07:50:42.510+00:00,2026-07-23T07:50:43.795+00:00,1.285,0.5964,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:50:42.510+00:00,2026-07-23T07:50:43.795+00:00,1.285,1.0863,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_193,2026-07-23T07:50:42.510+00:00,2026-07-23T07:50:44.384+00:00,1.874,1.2719,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_301,2026-07-23T07:50:42.510+00:00,2026-07-23T07:50:44.384+00:00,1.874,1.0029,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_193,unknown_track_301,2026-07-23T07:50:42.510+00:00,2026-07-23T07:50:44.384+00:00,1.874,1.4165,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,7de79667-0e08-4152-b45d-1958ba84a996,2026-07-23T07:50:42.510+00:00,2026-07-23T07:50:44.384+00:00,1.874,2.2334,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:50:42.510+00:00,2026-07-23T07:50:44.384+00:00,1.874,1.9305,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_198,2026-07-23T07:50:42.510+00:00,2026-07-23T07:50:44.384+00:00,1.874,0.7027,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:50:42.510+00:00,2026-07-23T07:50:44.384+00:00,1.874,1.0929,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_193,2026-07-23T07:50:42.510+00:00,2026-07-23T07:50:44.384+00:00,1.874,1.2719,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_301,2026-07-23T07:50:42.510+00:00,2026-07-23T07:50:44.384+00:00,1.874,1.0029,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_193,unknown_track_221,2026-07-23T07:50:42.510+00:00,2026-07-23T07:50:43.795+00:00,1.285,1.0599,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_193,unknown_track_301,2026-07-23T07:50:42.510+00:00,2026-07-23T07:50:44.384+00:00,1.874,1.4165,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_221,unknown_track_301,2026-07-23T07:50:42.510+00:00,2026-07-23T07:50:43.795+00:00,1.285,1.8692,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,7de79667-0e08-4152-b45d-1958ba84a996,2026-07-23T07:50:42.510+00:00,2026-07-23T07:50:44.384+00:00,1.874,2.2334,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:50:42.510+00:00,2026-07-23T07:50:44.384+00:00,1.874,1.9305,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_198,2026-07-23T07:50:42.510+00:00,2026-07-23T07:50:44.384+00:00,1.874,0.7027,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:50:42.510+00:00,2026-07-23T07:50:44.384+00:00,1.874,1.0929,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_301,2026-07-23T07:50:47.981+00:00,2026-07-23T07:50:49.317+00:00,1.336,1.0286,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:50:47.981+00:00,2026-07-23T07:50:49.317+00:00,1.336,1.7009,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_198,2026-07-23T07:50:47.981+00:00,2026-07-23T07:50:49.317+00:00,1.336,0.7372,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_314,2026-07-23T07:50:47.981+00:00,2026-07-23T07:50:49.317+00:00,1.336,1.7211,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:50:47.981+00:00,2026-07-23T07:50:49.317+00:00,1.336,1.1104,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_314,2026-07-23T07:50:47.981+00:00,2026-07-23T07:50:49.317+00:00,1.336,0.2746,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_314,2026-07-23T07:50:47.981+00:00,2026-07-23T07:50:49.317+00:00,1.336,0.7955,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_301,2026-07-23T07:50:47.981+00:00,2026-07-23T07:50:50.007+00:00,2.026,1.0513,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:50:47.981+00:00,2026-07-23T07:50:50.007+00:00,2.026,1.7543,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_198,2026-07-23T07:50:47.981+00:00,2026-07-23T07:50:50.007+00:00,2.026,0.7794,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_314,2026-07-23T07:50:47.981+00:00,2026-07-23T07:50:50.007+00:00,2.026,1.6916,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:50:47.981+00:00,2026-07-23T07:50:50.007+00:00,2.026,1.1005,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_314,2026-07-23T07:50:47.981+00:00,2026-07-23T07:50:50.007+00:00,2.026,0.3009,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_314,2026-07-23T07:50:47.981+00:00,2026-07-23T07:50:50.007+00:00,2.026,0.7515,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_301,2026-07-23T07:50:47.981+00:00,2026-07-23T07:50:50.688+00:00,2.707,1.0181,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:50:47.981+00:00,2026-07-23T07:50:50.688+00:00,2.707,1.7575,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_198,2026-07-23T07:50:47.981+00:00,2026-07-23T07:50:50.688+00:00,2.707,0.7691,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_314,2026-07-23T07:50:47.981+00:00,2026-07-23T07:50:50.688+00:00,2.707,1.6956,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:50:47.981+00:00,2026-07-23T07:50:50.688+00:00,2.707,1.0917,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_314,2026-07-23T07:50:47.981+00:00,2026-07-23T07:50:50.688+00:00,2.707,0.2912,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_314,2026-07-23T07:50:47.981+00:00,2026-07-23T07:50:50.688+00:00,2.707,0.7537,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_301,2026-07-23T07:50:47.981+00:00,2026-07-23T07:50:50.688+00:00,2.707,1.0181,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:50:47.981+00:00,2026-07-23T07:50:50.688+00:00,2.707,1.7575,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_198,2026-07-23T07:50:47.981+00:00,2026-07-23T07:50:50.688+00:00,2.707,0.7691,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_314,2026-07-23T07:50:47.981+00:00,2026-07-23T07:50:50.688+00:00,2.707,1.6956,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:50:47.981+00:00,2026-07-23T07:50:50.688+00:00,2.707,1.0917,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_314,2026-07-23T07:50:47.981+00:00,2026-07-23T07:50:50.688+00:00,2.707,0.2912,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_314,2026-07-23T07:50:47.981+00:00,2026-07-23T07:50:50.688+00:00,2.707,0.7537,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_193,2026-07-23T07:50:54.230+00:00,2026-07-23T07:50:55.671+00:00,1.441,1.2187,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_301,2026-07-23T07:50:54.230+00:00,2026-07-23T07:50:55.671+00:00,1.441,1.0610,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_193,unknown_track_301,2026-07-23T07:50:54.230+00:00,2026-07-23T07:50:55.671+00:00,1.441,1.3270,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:50:54.230+00:00,2026-07-23T07:50:55.671+00:00,1.441,1.7155,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_198,2026-07-23T07:50:54.230+00:00,2026-07-23T07:50:55.671+00:00,1.441,0.7736,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_314,2026-07-23T07:50:54.230+00:00,2026-07-23T07:50:55.671+00:00,1.441,1.6948,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_314,2026-07-23T07:50:54.230+00:00,2026-07-23T07:50:55.671+00:00,1.441,0.7537,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_193,2026-07-23T07:50:54.230+00:00,2026-07-23T07:50:56.432+00:00,2.202,1.2597,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_301,2026-07-23T07:50:54.230+00:00,2026-07-23T07:50:56.432+00:00,2.202,1.0322,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_193,unknown_track_301,2026-07-23T07:50:54.230+00:00,2026-07-23T07:50:56.432+00:00,2.202,1.3441,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:50:54.230+00:00,2026-07-23T07:50:56.432+00:00,2.202,1.7362,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_198,2026-07-23T07:50:54.230+00:00,2026-07-23T07:50:56.432+00:00,2.202,0.7799,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_314,2026-07-23T07:50:54.230+00:00,2026-07-23T07:50:56.432+00:00,2.202,1.7068,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_314,2026-07-23T07:50:54.230+00:00,2026-07-23T07:50:56.432+00:00,2.202,0.7653,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_193,2026-07-23T07:50:54.230+00:00,2026-07-23T07:50:57.123+00:00,2.893,1.2647,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:50:54.230+00:00,2026-07-23T07:50:57.123+00:00,2.893,1.6644,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_198,2026-07-23T07:50:54.230+00:00,2026-07-23T07:50:57.123+00:00,2.893,0.7092,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_314,2026-07-23T07:50:54.230+00:00,2026-07-23T07:50:57.123+00:00,2.893,1.6487,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_314,2026-07-23T07:50:54.230+00:00,2026-07-23T07:50:57.123+00:00,2.893,0.7618,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_193,2026-07-23T07:50:54.230+00:00,2026-07-23T07:50:57.123+00:00,2.893,1.2647,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_301,2026-07-23T07:50:54.230+00:00,2026-07-23T07:50:56.432+00:00,2.202,1.0322,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_193,unknown_track_301,2026-07-23T07:50:54.230+00:00,2026-07-23T07:50:56.432+00:00,2.202,1.3441,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:50:54.230+00:00,2026-07-23T07:50:57.123+00:00,2.893,1.6644,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_198,2026-07-23T07:50:54.230+00:00,2026-07-23T07:50:57.123+00:00,2.893,0.7092,sustained_proximity_estimate
