event,camera,person_a,person_b,person_a_name,person_b_name,started_at,event_at,duration_seconds,normalized_distance,method
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,Satyabrata,UNKNOWN (track 22),2026-07-23T08:55:39.247+00:00,2026-07-23T08:55:40.480+00:00,1.233,0.6727,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_26,UNKNOWN (track 18),UNKNOWN (track 26),2026-07-23T08:55:39.247+00:00,2026-07-23T08:55:40.480+00:00,1.233,1.0572,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_37,UNKNOWN (track 13),UNKNOWN (track 37),2026-07-23T08:55:39.247+00:00,2026-07-23T08:55:40.480+00:00,1.233,1.0574,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_49,UNKNOWN (track 13),UNKNOWN (track 49),2026-07-23T08:55:39.247+00:00,2026-07-23T08:55:40.480+00:00,1.233,1.0443,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_37,unknown_track_49,UNKNOWN (track 37),UNKNOWN (track 49),2026-07-23T08:55:39.247+00:00,2026-07-23T08:55:40.480+00:00,1.233,1.1404,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,Satyabrata,UNKNOWN (track 22),2026-07-23T08:55:39.247+00:00,2026-07-23T08:55:41.174+00:00,1.927,0.6950,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_26,UNKNOWN (track 18),UNKNOWN (track 26),2026-07-23T08:55:39.247+00:00,2026-07-23T08:55:41.174+00:00,1.927,1.1669,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_37,UNKNOWN (track 13),UNKNOWN (track 37),2026-07-23T08:55:39.247+00:00,2026-07-23T08:55:41.174+00:00,1.927,0.9880,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_49,UNKNOWN (track 13),UNKNOWN (track 49),2026-07-23T08:55:39.247+00:00,2026-07-23T08:55:41.174+00:00,1.927,1.0707,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_37,unknown_track_49,UNKNOWN (track 37),UNKNOWN (track 49),2026-07-23T08:55:39.247+00:00,2026-07-23T08:55:41.174+00:00,1.927,1.1783,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,Satyabrata,UNKNOWN (track 22),2026-07-23T08:55:39.247+00:00,2026-07-23T08:55:41.806+00:00,2.559,0.6872,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_26,UNKNOWN (track 18),UNKNOWN (track 26),2026-07-23T08:55:39.247+00:00,2026-07-23T08:55:41.806+00:00,2.559,1.1818,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_37,UNKNOWN (track 13),UNKNOWN (track 37),2026-07-23T08:55:39.247+00:00,2026-07-23T08:55:41.806+00:00,2.559,0.9616,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_49,UNKNOWN (track 13),UNKNOWN (track 49),2026-07-23T08:55:39.247+00:00,2026-07-23T08:55:41.806+00:00,2.559,1.0918,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_37,unknown_track_49,UNKNOWN (track 37),UNKNOWN (track 49),2026-07-23T08:55:39.247+00:00,2026-07-23T08:55:41.806+00:00,2.559,1.2085,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,Satyabrata,UNKNOWN (track 22),2026-07-23T08:55:39.247+00:00,2026-07-23T08:55:41.806+00:00,2.559,0.6872,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_26,UNKNOWN (track 18),UNKNOWN (track 26),2026-07-23T08:55:39.247+00:00,2026-07-23T08:55:41.806+00:00,2.559,1.1818,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_37,UNKNOWN (track 13),UNKNOWN (track 37),2026-07-23T08:55:39.247+00:00,2026-07-23T08:55:41.806+00:00,2.559,0.9616,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_49,UNKNOWN (track 13),UNKNOWN (track 49),2026-07-23T08:55:39.247+00:00,2026-07-23T08:55:41.806+00:00,2.559,1.0918,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_37,unknown_track_49,UNKNOWN (track 37),UNKNOWN (track 49),2026-07-23T08:55:39.247+00:00,2026-07-23T08:55:41.806+00:00,2.559,1.2085,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,Satyabrata,UNKNOWN (track 22),2026-07-23T08:55:46.584+00:00,2026-07-23T08:55:48.156+00:00,1.572,0.6193,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_26,UNKNOWN (track 18),UNKNOWN (track 26),2026-07-23T08:55:46.584+00:00,2026-07-23T08:55:48.156+00:00,1.572,1.1937,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_49,UNKNOWN (track 13),UNKNOWN (track 49),2026-07-23T08:55:46.584+00:00,2026-07-23T08:55:48.156+00:00,1.572,1.0434,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,Satyabrata,UNKNOWN (track 22),2026-07-23T08:55:46.584+00:00,2026-07-23T08:55:48.831+00:00,2.247,0.6099,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_26,UNKNOWN (track 18),UNKNOWN (track 26),2026-07-23T08:55:46.584+00:00,2026-07-23T08:55:48.831+00:00,2.247,1.1973,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_26,UNKNOWN (track 22),UNKNOWN (track 26),2026-07-23T08:55:47.449+00:00,2026-07-23T08:55:48.831+00:00,1.382,1.1881,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_49,UNKNOWN (track 13),UNKNOWN (track 49),2026-07-23T08:55:46.584+00:00,2026-07-23T08:55:48.831+00:00,2.247,1.0317,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,Satyabrata,UNKNOWN (track 22),2026-07-23T08:55:46.584+00:00,2026-07-23T08:55:49.533+00:00,2.949,0.6011,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_26,UNKNOWN (track 18),UNKNOWN (track 26),2026-07-23T08:55:46.584+00:00,2026-07-23T08:55:49.533+00:00,2.949,1.1866,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_26,UNKNOWN (track 22),UNKNOWN (track 26),2026-07-23T08:55:47.449+00:00,2026-07-23T08:55:49.533+00:00,2.084,1.1859,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_49,UNKNOWN (track 13),UNKNOWN (track 49),2026-07-23T08:55:46.584+00:00,2026-07-23T08:55:49.533+00:00,2.949,1.0376,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,Satyabrata,UNKNOWN (track 22),2026-07-23T08:55:46.584+00:00,2026-07-23T08:55:49.533+00:00,2.949,0.6011,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_26,UNKNOWN (track 18),UNKNOWN (track 26),2026-07-23T08:55:46.584+00:00,2026-07-23T08:55:49.533+00:00,2.949,1.1866,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_26,UNKNOWN (track 22),UNKNOWN (track 26),2026-07-23T08:55:47.449+00:00,2026-07-23T08:55:49.533+00:00,2.084,1.1859,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_49,UNKNOWN (track 13),UNKNOWN (track 49),2026-07-23T08:55:46.584+00:00,2026-07-23T08:55:49.533+00:00,2.949,1.0376,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,Satyabrata,UNKNOWN (track 22),2026-07-23T08:55:54.706+00:00,2026-07-23T08:55:56.115+00:00,1.409,0.5756,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_26,UNKNOWN (track 18),UNKNOWN (track 26),2026-07-23T08:55:54.706+00:00,2026-07-23T08:55:56.115+00:00,1.409,1.0621,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_49,UNKNOWN (track 13),UNKNOWN (track 49),2026-07-23T08:55:54.706+00:00,2026-07-23T08:55:56.115+00:00,1.409,1.2054,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,Satyabrata,UNKNOWN (track 22),2026-07-23T08:55:54.706+00:00,2026-07-23T08:55:56.942+00:00,2.236,0.5531,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_26,UNKNOWN (track 18),UNKNOWN (track 26),2026-07-23T08:55:54.706+00:00,2026-07-23T08:55:56.942+00:00,2.236,1.1799,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_49,UNKNOWN (track 13),UNKNOWN (track 49),2026-07-23T08:55:54.706+00:00,2026-07-23T08:55:56.942+00:00,2.236,1.3065,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,Satyabrata,UNKNOWN (track 22),2026-07-23T08:55:54.706+00:00,2026-07-23T08:55:57.741+00:00,3.035,0.5690,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_26,Satyabrata,UNKNOWN (track 26),2026-07-23T08:55:56.115+00:00,2026-07-23T08:55:57.741+00:00,1.626,1.4438,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_26,UNKNOWN (track 18),UNKNOWN (track 26),2026-07-23T08:55:54.706+00:00,2026-07-23T08:55:57.741+00:00,3.035,1.2649,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_26,UNKNOWN (track 22),UNKNOWN (track 26),2026-07-23T08:55:56.115+00:00,2026-07-23T08:55:57.741+00:00,1.626,1.3064,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_49,UNKNOWN (track 13),UNKNOWN (track 49),2026-07-23T08:55:54.706+00:00,2026-07-23T08:55:57.741+00:00,3.035,1.4520,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_49,unknown_track_81,UNKNOWN (track 49),UNKNOWN (track 81),2026-07-23T08:55:56.115+00:00,2026-07-23T08:55:57.741+00:00,1.626,0.8557,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,Satyabrata,UNKNOWN (track 22),2026-07-23T08:55:54.706+00:00,2026-07-23T08:55:58.762+00:00,4.056,0.5725,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_26,UNKNOWN (track 18),UNKNOWN (track 26),2026-07-23T08:55:54.706+00:00,2026-07-23T08:55:58.762+00:00,4.056,1.3146,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_26,UNKNOWN (track 22),UNKNOWN (track 26),2026-07-23T08:55:56.115+00:00,2026-07-23T08:55:58.762+00:00,2.647,1.3606,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_49,UNKNOWN (track 13),UNKNOWN (track 49),2026-07-23T08:55:54.706+00:00,2026-07-23T08:55:57.741+00:00,3.035,1.4520,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_49,unknown_track_81,UNKNOWN (track 49),UNKNOWN (track 81),2026-07-23T08:55:56.115+00:00,2026-07-23T08:55:57.741+00:00,1.626,0.8557,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,Satyabrata,UNKNOWN (track 22),2026-07-23T08:55:54.706+00:00,2026-07-23T08:55:58.762+00:00,4.056,0.5725,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_26,Satyabrata,UNKNOWN (track 26),2026-07-23T08:55:56.115+00:00,2026-07-23T08:55:57.741+00:00,1.626,1.4438,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_26,UNKNOWN (track 18),UNKNOWN (track 26),2026-07-23T08:55:54.706+00:00,2026-07-23T08:55:58.762+00:00,4.056,1.3146,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_26,UNKNOWN (track 22),UNKNOWN (track 26),2026-07-23T08:55:56.115+00:00,2026-07-23T08:55:58.762+00:00,2.647,1.3606,sustained_proximity_estimate
